Time,Acc_X,Acc_Y,Acc_Z,GSR,Tmp,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,Labeling
15.40625,-2.320977099,1.573843446,-0.63424156,1.258440723,0.875454358,-1.093434681,-1.617879743,-2.223333851,-1.163076478,-1.318257452,-1.343607776,-1.150706781,-1.231847801,-1.382334092,-1.06658117,-0.612554088,-1.271563069,-1.175509399,-0.367912999,-1.244951832,-1.497942032,-1.2440327,-1.404156415,-0.907511713,-1.280652045,-0.371174978,-1.550745726,-1.268783648,0.903457025,-1.563723637,-0.709748965,1.097924215,-2.284150475,-1.750973775,0.094949535,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,-1.093434681,-1.617879743,-2.223333851,0
15.4375,0.625177124,-0.415342187,1.522549489,1.32218712,0.910126743,-1.083574167,-1.621100304,-2.241155183,-1.161233966,-1.318207779,-1.355081207,-1.148567393,-1.22839881,-1.381356753,-1.062000819,-0.487870936,-1.239115682,-0.892505084,-0.286468816,-1.251207528,-1.469386013,-1.202712168,-1.412391557,-0.90855959,-1.154642692,-0.563392125,-1.460928912,-1.026511405,1.140197237,-1.609514422,-0.545657654,1.002689276,-3.235388571,-1.722258135,-0.446762957,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,-1.083574167,-1.621100304,-2.241155183,0
15.46875,0.371451282,1.761297939,-0.837490652,1.385933516,0.944799128,-1.067724822,-1.620376064,-2.266703411,-1.158823045,-1.318139107,-1.385160044,-1.144582081,-1.226077877,-1.403588629,-1.049268559,-0.328308915,-1.242512052,-0.744899128,-0.162381454,-1.291610846,-1.322582044,-1.168488972,-1.597905928,-0.927739363,-1.038493021,-0.599158667,-1.32496227,-0.723803663,1.30795822,-1.472842674,-0.770371064,1.03202196,-3.129863803,-1.712386778,-0.398585252,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,-1.067724822,-1.620376064,-2.266703411,0
15.5,-2.320977099,1.761297939,-0.837490652,1.449679913,0.979471513,-1.051875476,-1.619651823,-2.292251639,-1.156412124,-1.318070435,-1.41523888,-1.140596768,-1.223756944,-1.425820505,-1.036536299,-0.168746895,-1.245908423,-0.597293173,-0.0382940918,-1.332014164,-1.175778076,-1.134265776,-1.783420298,-0.946919135,-0.92234335,-0.634925208,-1.188995629,-0.42109592,1.475719203,-1.336170926,-0.995084474,1.061354644,-3.024339034,-1.702515422,-0.350407547,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,-1.051875476,-1.619651823,-2.292251639,0
15.53125,0.625177124,1.761297939,-0.837490652,1.516921791,1.014143898,-1.029050317,-1.617502731,-2.436601147,-1.154648678,-1.318019603,-1.510803011,-1.13923865,-1.216757219,-1.504933062,-1.036316765,-0.0614708545,-1.26422627,-0.879348074,0.0682172824,-1.289364111,-1.217564188,-1.075774896,-1.683519608,-0.918373277,-0.878282287,-0.850789592,-1.20911183,-0.575422538,1.301940675,-1.258716279,-1.068643296,1.094834085,-2.918814266,-1.692644065,-0.302229842,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,-1.029050317,-1.617502731,-2.436601147,0
15.5625,0.625177124,1.761297939,-0.837490652,1.58683678,1.048816283,-1.006225158,-1.615353639,-2.580950654,-1.152885233,-1.317968771,-1.606367143,-1.137880533,-1.209757494,-1.584045619,-1.036097231,0.0458051858,-1.282544118,-1.161402974,0.174728657,-1.246714058,-1.2593503,-1.017284015,-1.583618918,-0.889827419,-0.834221224,-1.066653975,-1.229228031,-0.729749156,1.128162146,-1.181261632,-1.142202119,1.128313527,-2.813289497,-1.682772709,-0.254052137,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,-1.006225158,-1.615353639,-2.580950654,0
15.59375,0.625177124,1.761297939,-0.837490652,1.656751768,1.083488668,-0.981564309,-1.590404671,-2.625347629,-1.151074599,-1.317920823,-1.734476369,-1.136550443,-1.201024467,-1.694190783,-1.036398692,0.147437009,-1.32043249,-1.40486543,0.268578235,-1.294650147,-1.317651051,-0.97123608,-1.519142302,-0.879789228,-0.889860104,-1.166042971,-1.271749864,-0.875437444,0.948036146,-1.072291018,-1.292578516,1.110784861,-2.707764729,-1.672901353,-0.205874432,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,-0.981564309,-1.590404671,-2.625347629,0
15.625,0.625177124,1.761297939,-0.837490652,1.726666756,1.118161053,-0.955324549,-1.545845097,-2.583773526,-1.149223377,-1.317875356,-1.890578252,-1.135244461,-1.190800594,-1.831027684,-1.037148272,0.244214134,-1.375153842,-1.615133788,0.351537161,-1.420501103,-1.390156357,-0.935890561,-1.485134606,-0.885669835,-1.031252804,-1.165249267,-1.333543209,-1.01369574,0.762450563,-0.936212919,-1.509027172,1.049383152,-2.60223996,-1.663029996,-0.157696727,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,-0.955324549,-1.545845097,-2.583773526,2
15.65625,0.625177124,1.761297939,-0.837490652,1.796581745,1.152833439,-0.929084789,-1.501285522,-2.542199424,-1.147372154,-1.317829888,-2.046680136,-1.133938478,-1.180576722,-1.967864585,-1.037897851,0.340991259,-1.429875194,-1.825402146,0.434496088,-1.546352059,-1.462661663,-0.900545041,-1.45112691,-0.891550442,-1.172645504,-1.164455564,-1.395336553,-1.151954037,0.57686498,-0.800134821,-1.725475827,0.987981442,-2.496715192,-1.65315864,-0.109519022,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,-0.929084789,-1.501285522,-2.542199424,2
15.6875,0.625177124,1.761297939,-0.635062926,1.866496733,1.187505824,-0.891086187,-1.487695524,-2.223730184,-1.144590697,-1.317769364,-2.035056484,-1.132389953,-1.195628462,-1.998141944,-1.041381265,0.297910828,-1.583345621,-1.836938783,0.38990158,-1.727898552,-1.632796148,-0.970413921,-1.289859205,-0.872678353,-1.401296428,-1.090464588,-1.674309973,-1.372163187,0.366991317,-0.836198868,-1.784584968,0.9542297,-2.391190423,-1.643287283,-0.0613413172,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,-0.891086187,-1.487695524,-2.223730184,2
15.71875,0.625177124,1.761297939,1.523370856,1.936411722,1.222178209,-0.849860138,-1.48260574,-1.829261585,-1.141553917,-1.317704706,-1.977397234,-1.130774859,-1.217617595,-1.999171924,-1.045615034,0.216443717,-1.763919689,-1.793929559,0.310297505,-1.924731788,-1.829726896,-1.069160978,-1.093662469,-0.847012396,-1.6538971,-0.996383171,-2.012892769,-1.614865373,0.150451309,-0.919510739,-1.80050916,0.92806704,-2.285665655,-1.633415927,-0.0131636123,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,-0.849860138,-1.48260574,-1.829261585,2
15.75,0.625177124,1.761297939,-0.837490652,2.00632671,1.256850594,-0.814474592,-1.477531394,-1.515250215,-1.138626238,-1.317642484,-1.86713579,-1.128966572,-1.232465214,-1.9237612,-1.048397808,0.166520986,-1.810543661,-1.61485608,0.25601829,-1.977998563,-1.873898469,-1.106720239,-0.975174486,-0.83339988,-1.781787515,-0.916145635,-2.049294939,-1.542375367,0.263083663,-1.028440186,-1.698184275,0.86947569,-2.180140886,-1.62354457,0.0350140926,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,-0.814474592,-1.477531394,-1.515250215,2
15.78125,0.625177124,1.761297939,-0.837490652,2.057597612,1.291522979,-0.789258693,-1.472483931,-1.341333231,-1.135888525,-1.317584505,-1.665281927,-1.126821895,-1.234877831,-1.715249775,-1.048654072,0.171524212,-1.623929964,-1.1988637,0.245835434,-1.781283386,-1.652081479,-1.037737592,-0.991995167,-0.840775155,-1.69252893,-0.860013451,-1.559531723,-0.921063869,0.948880174,-1.181975675,-1.389960779,0.754418594,-2.074616118,-1.613673214,0.0831917975,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,-0.789258693,-1.472483931,-1.341333231,2
15.8125,0.625177124,1.761297939,-0.837490652,2.094610768,1.326195364,-0.764042794,-1.467436467,-1.167416248,-1.133150813,-1.317526526,-1.463428064,-1.124677218,-1.237290447,-1.506738351,-1.048910335,0.176527438,-1.437316268,-0.78287132,0.235652577,-1.584568209,-1.430264489,-0.968754944,-1.008815847,-0.848150431,-1.603270344,-0.803881268,-1.069768506,-0.299752372,1.634676686,-1.335511164,-1.081737282,0.639361498,-1.969091349,-1.603801858,0.131369502,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,-0.764042794,-1.467436467,-1.167416248,2
15.84375,0.625177124,1.575358521,-0.635884293,2.131623925,1.360867749,-0.743039853,-1.463775053,-1.026465184,-1.130419841,-1.317455931,-1.278410102,-1.122513554,-1.23985462,-1.316811251,-1.049062099,0.177466808,-1.270690166,-0.455299266,0.225233216,-1.430543876,-1.255078661,-0.922422088,-0.988744854,-0.854527611,-1.507325887,-0.778857237,-0.632260593,0.250075614,2.169798227,-1.458750506,-0.820900112,0.545927857,-1.863566581,-1.593930501,0.179547207,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,-0.743039853,-1.463775053,-1.026465184,2
15.875,0.625177124,-0.60279668,1.524192222,2.168637082,1.395540134,-0.733938388,-1.464029184,-0.978641835,-1.127707911,-1.317349699,-1.140953044,-1.120296254,-1.242846937,-1.179384303,-1.048918654,0.16692591,-1.160528406,-0.377511927,0.214145735,-1.397119875,-1.211624437,-0.940074199,-0.864456012,-0.858085206,-1.392494049,-0.841712782,-0.342372312,0.597964868,2.279267587,-1.49640416,-0.693927863,0.513579812,-1.758041813,-1.584059145,0.227724912,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,-0.733938388,-1.464029184,-0.978641835,2
15.90625,0.625177124,-0.416857262,-0.837490652,2.205650238,1.430212519,-0.724836924,-1.464283316,-0.930818487,-1.12499598,-1.317243466,-1.003495986,-1.118078954,-1.245839254,-1.041957354,-1.048775209,0.156385011,-1.050366647,-0.299724587,0.203058255,-1.363695873,-1.168170213,-0.95772631,-0.740167169,-0.861642801,-1.277662211,-0.904568327,-0.0524840306,0.945854122,2.388736947,-1.534057814,-0.566955615,0.481231767,-1.652517044,-1.574187788,0.275902617,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,-0.724836924,-1.464283316,-0.930818487,2
15.9375,0.625177124,1.761297939,-0.837490652,2.242663395,1.464884904,-0.714687751,-1.476148279,-1.172765816,-1.118567049,-1.316969401,-1.070410756,-1.112718939,-1.242605447,-1.101827293,-1.04807049,0.175691096,-1.077647783,-0.351163127,0.225390962,-1.519315664,-1.145111309,-0.93623985,-0.763335951,-0.863163759,-1.266890521,-0.947236827,-0.186376817,0.532497586,2.108263669,-1.474014372,-0.709719504,0.522570741,-1.546992276,-1.564316432,0.324080322,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,-0.714687751,-1.476148279,-1.172765816,2
15.96875,0.625177124,1.575358521,-0.837490652,2.279676552,1.49955729,-0.704515622,-1.488267632,-1.421061946,-1.11205668,-1.316691659,-1.141803261,-1.107290067,-1.239235227,-1.166019957,-1.047353473,0.19565112,-1.107940257,-0.405432973,0.248455898,-1.679077355,-1.122499262,-0.913895875,-0.789735492,-0.864640094,-1.258398763,-0.989463034,-0.329554539,0.102462348,1.819246847,-1.411830412,-0.858393243,0.56552418,-1.441467507,-1.554445075,0.372258027,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,-0.704515622,-1.488267632,-1.421061946,2
16,0.625177124,-0.416857262,-0.837490652,2.316689708,1.534229675,-0.694536348,-1.494426611,-1.598546803,-1.101799769,-1.316332745,-1.197582835,-1.099107417,-1.238511058,-1.223776282,-1.048271041,0.199552256,-1.160462553,-0.469680264,0.259426246,-1.827411752,-1.131882126,-0.914049501,-0.784874329,-0.859979758,-1.28446145,-1.013540452,-0.5039557,-0.269682003,1.58400696,-1.33623442,-1.011130604,0.603149428,-1.335942739,-1.544573719,0.420435732,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,-0.694536348,-1.494426611,-1.598546803,2
16.03125,0.625177124,1.575418083,-0.837490652,2.335059687,1.56890206,-0.685066628,-1.484837141,-1.588934737,-1.081643779,-1.315759361,-1.212110064,-1.083648758,-1.244778264,-1.264526569,-1.053507494,0.16102274,-1.271720286,-0.560289872,0.238440384,-1.945553054,-1.225801664,-0.973646094,-0.697416409,-0.839105165,-1.401823585,-0.989665299,-0.760855155,-0.488867565,1.490856012,-1.225201274,-1.174604834,0.626696577,-1.23041797,-1.534702363,0.468613437,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,-0.685066628,-1.484837141,-1.588934737,2
16.0625,0.625177124,-0.60279668,-0.837490652,2.339172617,1.603574445,-0.675596908,-1.475247671,-1.579322672,-1.061487789,-1.315185977,-1.226637292,-1.0681901,-1.25104547,-1.305276857,-1.058743946,0.122493225,-1.382978019,-0.650899481,0.217454522,-2.063694356,-1.319721203,-1.033242687,-0.609958489,-0.818230571,-1.51918572,-0.965790146,-1.01775461,-0.708053128,1.397705065,-1.114168129,-1.338079064,0.650243727,-1.124893202,-1.524831006,0.516791142,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,-0.675596908,-1.475247671,-1.579322672,2
16.09375,0.625177124,-0.60279668,-0.837490652,2.343285547,1.63824683,-0.666127189,-1.465658201,-1.569710606,-1.041331798,-1.314612593,-1.241164521,-1.052731441,-1.257312676,-1.346027145,-1.063980399,0.0839637091,-1.494235752,-0.74150909,0.19646866,-2.181835657,-1.413640741,-1.09283928,-0.52250057,-0.797355978,-1.636547856,-0.941914994,-1.274654066,-0.927238691,1.304554117,-1.003134983,-1.501553294,0.673790877,-1.019368433,-1.51495965,0.564968847,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,-0.666127189,-1.465658201,-1.569710606,2
16.125,0.625177124,-0.4176148,-0.837490652,2.347398476,1.672919215,-0.656657469,-1.456068731,-1.560098541,-1.021175808,-1.314039209,-1.25569175,-1.037272783,-1.263579882,-1.386777432,-1.069216851,0.0454341935,-1.605493485,-0.832118698,0.175482798,-2.299976959,-1.507560279,-1.152435873,-0.43504265,-0.776481384,-1.753909991,-0.918039841,-1.531553521,-1.146424254,1.21140317,-0.892101838,-1.665027523,0.697338027,-0.913843665,-1.505088293,0.613146552,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,-0.656657469,-1.456068731,-1.560098541,2
16.15625,0.625177124,1.576116058,-0.837490652,2.351511406,1.7075916,-0.64718775,-1.446479261,-1.550486476,-1.001019818,-1.313465825,-1.270218978,-1.021814125,-1.269847088,-1.42752772,-1.074453304,0.00690467796,-1.716751218,-0.922728307,0.154496936,-2.418118261,-1.601479817,-1.212032465,-0.347584731,-0.75560679,-1.871272126,-0.894164688,-1.788452976,-1.365609817,1.118252222,-0.781068692,-1.828501753,0.720885177,-0.808318896,-1.495216937,0.661324257,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,-0.64718775,-1.446479261,-1.550486476,2
16.1875,0.625177124,-0.60279668,-0.837490652,2.355624335,1.742263985,-0.640282846,-1.438900286,-1.526660841,-0.981744509,-1.312841978,-1.274132334,-1.00597325,-1.274992889,-1.452888296,-1.07365872,-0.0258273333,-1.801302643,-0.952438304,0.134570175,-2.504811375,-1.633732536,-1.236836288,-0.298238728,-0.743447691,-1.917625346,-0.870636286,-1.924918904,-1.451641332,1.114482635,-0.720547929,-1.919130235,0.73756951,-0.702794128,-1.48534558,0.709501962,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,-0.640282846,-1.438900286,-1.526660841,2
16.21875,0.625177124,-0.60279668,-0.837490652,2.359737265,1.77693637,-0.64194514,-1.438036928,-1.455357939,-0.96541092,-1.312049567,-1.242592407,-0.988855665,-1.276392885,-1.426842959,-1.052718798,-0.0391940695,-1.79664758,-0.778726678,0.118181109,-2.486458806,-1.460000952,-1.145422595,-0.376197112,-0.760400765,-1.726789061,-0.848266127,-1.659103399,-1.092901342,1.409271621,-0.828752554,-1.766433684,0.731330132,-0.597269359,-1.475474224,0.757679666,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,-0.64194514,-1.438036928,-1.455357939,2
16.25,0.625177124,-0.60279668,-0.837490652,2.363850194,1.811608755,-0.643607434,-1.437173569,-1.384055036,-0.949077332,-1.311257156,-1.21105248,-0.971738081,-1.27779288,-1.400797623,-1.031778877,-0.0525608057,-1.791992516,-0.605015053,0.101792043,-2.468106236,-1.286269368,-1.054008901,-0.454155496,-0.777353838,-1.535952777,-0.825895968,-1.393287894,-0.734161351,1.704060606,-0.936957179,-1.613737132,0.725090754,-0.491744591,-1.465602868,0.805857371,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,-0.643607434,-1.437173569,-1.384055036,2
16.28125,0.625177124,-0.60279668,-0.837490652,2.353980286,1.846281141,-0.645269728,-1.43631021,-1.312752134,-0.932743743,-1.310464745,-1.179512553,-0.954620497,-1.279192876,-1.374752286,-1.010838955,-0.065927542,-1.787337453,-0.431303427,0.0854029775,-2.449753667,-1.112537784,-0.962595207,-0.53211388,-0.794306911,-1.345116493,-0.80352581,-1.127472389,-0.375421361,1.998849592,-1.045161803,-1.461040581,0.718851376,-0.386219822,-1.455731511,0.854035076,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,-0.645269728,-1.43631021,-1.312752134,2
16.3125,0.625177124,-0.60279668,-0.837490652,2.333417243,1.880953526,-0.646932022,-1.435446851,-1.241449231,-0.916410155,-1.309672334,-1.147972626,-0.937502912,-1.280592872,-1.34870695,-0.989899034,-0.0792942782,-1.78268239,-0.257591802,0.0690139115,-2.431401098,-0.9388062,-0.871181514,-0.610072264,-0.811259985,-1.154280208,-0.781155651,-0.861656884,-0.0166813705,2.293638577,-1.153366428,-1.30834403,0.712611997,-0.280695054,-1.445860155,0.902212781,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,-0.646932022,-1.435446851,-1.241449231,2
16.34375,0.625177124,-0.60279668,-0.837490652,2.3128542,1.915625911,-0.648594316,-1.434583492,-1.170146329,-0.900076566,-1.308879924,-1.116432698,-0.920385328,-1.281992867,-1.322661613,-0.968959112,-0.0926610144,-1.778027326,-0.083880176,0.0526248456,-2.413048529,-0.765074616,-0.77976782,-0.688030648,-0.828213058,-0.963443924,-0.758785492,-0.595841379,0.34205862,2.588427562,-1.261571053,-1.155647479,0.706372619,-0.175170285,-1.435988798,0.950390486,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,-0.648594316,-1.434583492,-1.170146329,2
